,ID,Date,HomeTeam,AwayTeam,Result
273,https://www.nhl.com/gamecenter/2007020274,2007/11/16,Tampa Bay Lightning,Washington Capitals,H
274,https://www.nhl.com/gamecenter/2007020275,2007/11/16,St. Louis Blues,Columbus Blue Jackets,H
275,https://www.nhl.com/gamecenter/2007020276,2007/11/16,Dallas Stars,Colorado Avalanche,H
276,https://www.nhl.com/gamecenter/2007020277,2007/11/16,Vancouver Canucks,Minnesota Wild,H
277,https://www.nhl.com/gamecenter/2007020278,2007/11/17,Los Angeles Kings,Coyotes,A
278,https://www.nhl.com/gamecenter/2007020279,2007/11/17,Toronto Maple Leafs,Ottawa Senators,H
279,https://www.nhl.com/gamecenter/2007020280,2007/11/17,Montréal Canadiens,Boston Bruins,H
280,https://www.nhl.com/gamecenter/2007020281,2007/11/17,Philadelphia Flyers,New Jersey Devils,A
281,https://www.nhl.com/gamecenter/2007020282,2007/11/17,Carolina Hurricanes,Florida Panthers,H
282,https://www.nhl.com/gamecenter/2007020283,2007/11/17,Detroit Red Wings,Chicago Blackhawks,A
283,https://www.nhl.com/gamecenter/2007020284,2007/11/17,Pittsburgh Penguins,New York Rangers,A
284,https://www.nhl.com/gamecenter/2007020285,2007/11/17,Nashville Predators,St. Louis Blues,A
285,https://www.nhl.com/gamecenter/2007020286,2007/11/17,Edmonton Oilers,Calgary Flames,A
286,https://www.nhl.com/gamecenter/2007020287,2007/11/17,San Jose Sharks,Anaheim Ducks,A
287,https://www.nhl.com/gamecenter/2007020288,2007/11/18,Columbus Blue Jackets,Detroit Red Wings,A
288,https://www.nhl.com/gamecenter/2007020289,2007/11/18,Minnesota Wild,Colorado Avalanche,H
289,https://www.nhl.com/gamecenter/2007020290,2007/11/18,Vancouver Canucks,Calgary Flames,H
290,https://www.nhl.com/gamecenter/2007020291,2007/11/19,New York Rangers,New York Islanders,A
291,https://www.nhl.com/gamecenter/2007020292,2007/11/19,Washington Capitals,Florida Panthers,A
292,https://www.nhl.com/gamecenter/2007020293,2007/11/19,Atlanta Thrashers,Tampa Bay Lightning,H
293,https://www.nhl.com/gamecenter/2007020294,2007/11/19,Montréal Canadiens,Ottawa Senators,A
294,https://www.nhl.com/gamecenter/2007020295,2007/11/19,St. Louis Blues,Nashville Predators,H
295,https://www.nhl.com/gamecenter/2007020296,2007/11/19,Dallas Stars,Los Angeles Kings,H
296,https://www.nhl.com/gamecenter/2007020297,2007/11/20,Toronto Maple Leafs,Boston Bruins,A
297,https://www.nhl.com/gamecenter/2007020298,2007/11/20,Calgary Flames,Colorado Avalanche,H
298,https://www.nhl.com/gamecenter/2007020299,2007/11/20,Edmonton Oilers,Vancouver Canucks,H
299,https://www.nhl.com/gamecenter/2007020300,2007/11/21,Buffalo Sabres,Ottawa Senators,H
300,https://www.nhl.com/gamecenter/2007020301,2007/11/21,New York Islanders,Montréal Canadiens,A
301,https://www.nhl.com/gamecenter/2007020302,2007/11/21,Washington Capitals,Atlanta Thrashers,A
302,https://www.nhl.com/gamecenter/2007020303,2007/11/21,Carolina Hurricanes,Philadelphia Flyers,A
303,https://www.nhl.com/gamecenter/2007020304,2007/11/21,Columbus Blue Jackets,Florida Panthers,A
304,https://www.nhl.com/gamecenter/2007020305,2007/11/21,Pittsburgh Penguins,New Jersey Devils,A
305,https://www.nhl.com/gamecenter/2007020306,2007/11/21,Tampa Bay Lightning,New York Rangers,A
306,https://www.nhl.com/gamecenter/2007020307,2007/11/21,Detroit Red Wings,St. Louis Blues,H
307,https://www.nhl.com/gamecenter/2007020308,2007/11/21,Minnesota Wild,Vancouver Canucks,A
308,https://www.nhl.com/gamecenter/2007020309,2007/11/21,Dallas Stars,Anaheim Ducks,H
309,https://www.nhl.com/gamecenter/2007020310,2007/11/21,Coyotes,Los Angeles Kings,H
310,https://www.nhl.com/gamecenter/2007020311,2007/11/22,Ottawa Senators,Pittsburgh Penguins,A
311,https://www.nhl.com/gamecenter/2007020312,2007/11/22,Nashville Predators,Detroit Red Wings,H
312,https://www.nhl.com/gamecenter/2007020313,2007/11/22,Calgary Flames,Chicago Blackhawks,A
313,https://www.nhl.com/gamecenter/2007020314,2007/11/22,Edmonton Oilers,Colorado Avalanche,A
314,https://www.nhl.com/gamecenter/2007020315,2007/11/23,Boston Bruins,New York Islanders,H
315,https://www.nhl.com/gamecenter/2007020316,2007/11/23,Philadelphia Flyers,Washington Capitals,A
316,https://www.nhl.com/gamecenter/2007020317,2007/11/23,Minnesota Wild,Columbus Blue Jackets,A
317,https://www.nhl.com/gamecenter/2007020318,2007/11/23,Anaheim Ducks,Coyotes,A
318,https://www.nhl.com/gamecenter/2007020319,2007/11/23,Carolina Hurricanes,Tampa Bay Lightning,H
319,https://www.nhl.com/gamecenter/2007020320,2007/11/23,Buffalo Sabres,Montréal Canadiens,H
320,https://www.nhl.com/gamecenter/2007020321,2007/11/23,Atlanta Thrashers,New Jersey Devils,A
321,https://www.nhl.com/gamecenter/2007020322,2007/11/23,Florida Panthers,New York Rangers,H
322,https://www.nhl.com/gamecenter/2007020323,2007/11/23,St. Louis Blues,Vancouver Canucks,H
323,https://www.nhl.com/gamecenter/2007020324,2007/11/23,Dallas Stars,Toronto Maple Leafs,H
324,https://www.nhl.com/gamecenter/2007020325,2007/11/24,Montréal Canadiens,Buffalo Sabres,A
325,https://www.nhl.com/gamecenter/2007020326,2007/11/24,Ottawa Senators,Philadelphia Flyers,A
326,https://www.nhl.com/gamecenter/2007020327,2007/11/24,New York Islanders,Boston Bruins,H
327,https://www.nhl.com/gamecenter/2007020328,2007/11/24,Washington Capitals,Carolina Hurricanes,H
328,https://www.nhl.com/gamecenter/2007020329,2007/11/24,Columbus Blue Jackets,Detroit Red Wings,H
329,https://www.nhl.com/gamecenter/2007020330,2007/11/24,Coyotes,Toronto Maple Leafs,H
330,https://www.nhl.com/gamecenter/2007020331,2007/11/24,Pittsburgh Penguins,Atlanta Thrashers,H
331,https://www.nhl.com/gamecenter/2007020332,2007/11/24,Tampa Bay Lightning,New Jersey Devils,A
332,https://www.nhl.com/gamecenter/2007020333,2007/11/24,Nashville Predators,Minnesota Wild,A
333,https://www.nhl.com/gamecenter/2007020334,2007/11/24,Colorado Avalanche,Calgary Flames,A
334,https://www.nhl.com/gamecenter/2007020335,2007/11/24,Edmonton Oilers,Chicago Blackhawks,H
335,https://www.nhl.com/gamecenter/2007020336,2007/11/24,San Jose Sharks,Los Angeles Kings,A
336,https://www.nhl.com/gamecenter/2007020337,2007/11/25,New York Rangers,Dallas Stars,A
337,https://www.nhl.com/gamecenter/2007020338,2007/11/25,St. Louis Blues,Calgary Flames,H
338,https://www.nhl.com/gamecenter/2007020339,2007/11/25,Anaheim Ducks,Los Angeles Kings,H
339,https://www.nhl.com/gamecenter/2007020340,2007/11/25,Vancouver Canucks,Chicago Blackhawks,H
340,https://www.nhl.com/gamecenter/2007020341,2007/11/26,New York Islanders,Dallas Stars,A
341,https://www.nhl.com/gamecenter/2007020342,2007/11/26,Philadelphia Flyers,Boston Bruins,A
342,https://www.nhl.com/gamecenter/2007020343,2007/11/26,Washington Capitals,Buffalo Sabres,A
343,https://www.nhl.com/gamecenter/2007020344,2007/11/26,Edmonton Oilers,Columbus Blue Jackets,H
344,https://www.nhl.com/gamecenter/2007020345,2007/11/27,Detroit Red Wings,Calgary Flames,H
345,https://www.nhl.com/gamecenter/2007020346,2007/11/27,Toronto Maple Leafs,Montréal Canadiens,A
346,https://www.nhl.com/gamecenter/2007020347,2007/11/27,Vancouver Canucks,Anaheim Ducks,H
347,https://www.nhl.com/gamecenter/2007020348,2007/11/28,Buffalo Sabres,St. Louis Blues,A
348,https://www.nhl.com/gamecenter/2007020349,2007/11/28,New Jersey Devils,Dallas Stars,H
349,https://www.nhl.com/gamecenter/2007020350,2007/11/28,New York Islanders,Ottawa Senators,H
350,https://www.nhl.com/gamecenter/2007020351,2007/11/28,Washington Capitals,Florida Panthers,A
351,https://www.nhl.com/gamecenter/2007020352,2007/11/28,Carolina Hurricanes,Philadelphia Flyers,A
352,https://www.nhl.com/gamecenter/2007020353,2007/11/28,Minnesota Wild,Coyotes,H
353,https://www.nhl.com/gamecenter/2007020354,2007/11/28,Chicago Blackhawks,Tampa Bay Lightning,H
354,https://www.nhl.com/gamecenter/2007020355,2007/11/28,Colorado Avalanche,Edmonton Oilers,H
355,https://www.nhl.com/gamecenter/2007020356,2007/11/28,San Jose Sharks,Los Angeles Kings,A
356,https://www.nhl.com/gamecenter/2007020357,2007/11/29,New York Rangers,New York Islanders,H
357,https://www.nhl.com/gamecenter/2007020358,2007/11/29,Atlanta Thrashers,Toronto Maple Leafs,A
358,https://www.nhl.com/gamecenter/2007020359,2007/11/29,Ottawa Senators,Nashville Predators,A
359,https://www.nhl.com/gamecenter/2007020360,2007/11/29,Florida Panthers,Boston Bruins,A
360,https://www.nhl.com/gamecenter/2007020361,2007/11/29,Detroit Red Wings,Tampa Bay Lightning,H
361,https://www.nhl.com/gamecenter/2007020362,2007/11/29,Calgary Flames,Anaheim Ducks,A
362,https://www.nhl.com/gamecenter/2007020363,2007/11/29,Vancouver Canucks,Columbus Blue Jackets,H
363,https://www.nhl.com/gamecenter/2007020364,2007/11/30,New Jersey Devils,Montréal Canadiens,H
364,https://www.nhl.com/gamecenter/2007020365,2007/11/30,Carolina Hurricanes,Washington Capitals,H
365,https://www.nhl.com/gamecenter/2007020366,2007/11/30,Pittsburgh Penguins,Dallas Stars,H
366,https://www.nhl.com/gamecenter/2007020367,2007/11/30,Minnesota Wild,St. Louis Blues,H
367,https://www.nhl.com/gamecenter/2007020368,2007/11/30,Chicago Blackhawks,Coyotes,H
368,https://www.nhl.com/gamecenter/2007020369,2007/11/30,Edmonton Oilers,Anaheim Ducks,H
369,https://www.nhl.com/gamecenter/2007020370,2007/11/30,San Jose Sharks,Colorado Avalanche,H
370,https://www.nhl.com/gamecenter/2007020371,2007/12/01,Ottawa Senators,New York Rangers,A
371,https://www.nhl.com/gamecenter/2007020372,2007/12/01,Buffalo Sabres,Carolina Hurricanes,H
372,https://www.nhl.com/gamecenter/2007020373,2007/12/01,Toronto Maple Leafs,Pittsburgh Penguins,H
373,https://www.nhl.com/gamecenter/2007020374,2007/12/01,Montréal Canadiens,Nashville Predators,A
374,https://www.nhl.com/gamecenter/2007020375,2007/12/01,New York Islanders,Atlanta Thrashers,A
375,https://www.nhl.com/gamecenter/2007020376,2007/12/01,Philadelphia Flyers,Dallas Stars,A
376,https://www.nhl.com/gamecenter/2007020377,2007/12/01,Florida Panthers,Washington Capitals,A
377,https://www.nhl.com/gamecenter/2007020378,2007/12/01,Detroit Red Wings,Coyotes,H
378,https://www.nhl.com/gamecenter/2007020379,2007/12/01,Tampa Bay Lightning,Boston Bruins,H
379,https://www.nhl.com/gamecenter/2007020380,2007/12/01,St. Louis Blues,Chicago Blackhawks,H
380,https://www.nhl.com/gamecenter/2007020381,2007/12/01,Calgary Flames,Columbus Blue Jackets,A
381,https://www.nhl.com/gamecenter/2007020382,2007/12/01,Los Angeles Kings,Colorado Avalanche,A
382,https://www.nhl.com/gamecenter/2007020383,2007/12/02,New Jersey Devils,Atlanta Thrashers,H
383,https://www.nhl.com/gamecenter/2007020384,2007/12/02,Minnesota Wild,Vancouver Canucks,H
384,https://www.nhl.com/gamecenter/2007020385,2007/12/02,Anaheim Ducks,Edmonton Oilers,A
385,https://www.nhl.com/gamecenter/2007020386,2007/12/03,New York Islanders,Boston Bruins,A
386,https://www.nhl.com/gamecenter/2007020387,2007/12/03,New York Rangers,Carolina Hurricanes,A
387,https://www.nhl.com/gamecenter/2007020388,2007/12/03,Columbus Blue Jackets,Dallas Stars,A
388,https://www.nhl.com/gamecenter/2007020389,2007/12/03,Pittsburgh Penguins,Coyotes,H
389,https://www.nhl.com/gamecenter/2007020390,2007/12/03,Colorado Avalanche,San Jose Sharks,A
390,https://www.nhl.com/gamecenter/2007020391,2007/12/03,Los Angeles Kings,Edmonton Oilers,A
391,https://www.nhl.com/gamecenter/2007020392,2007/12/04,Montréal Canadiens,Detroit Red Wings,A
392,https://www.nhl.com/gamecenter/2007020393,2007/12/04,Toronto Maple Leafs,Nashville Predators,H
393,https://www.nhl.com/gamecenter/2007020394,2007/12/04,Tampa Bay Lightning,Ottawa Senators,H
394,https://www.nhl.com/gamecenter/2007020395,2007/12/04,Calgary Flames,St. Louis Blues,H
395,https://www.nhl.com/gamecenter/2007020396,2007/12/05,New Jersey Devils,Boston Bruins,H
396,https://www.nhl.com/gamecenter/2007020397,2007/12/05,Atlanta Thrashers,New York Islanders,H
397,https://www.nhl.com/gamecenter/2007020398,2007/12/05,Columbus Blue Jackets,Colorado Avalanche,H
398,https://www.nhl.com/gamecenter/2007020399,2007/12/05,Florida Panthers,Ottawa Senators,A
399,https://www.nhl.com/gamecenter/2007020400,2007/12/05,Minnesota Wild,Philadelphia Flyers,A
400,https://www.nhl.com/gamecenter/2007020401,2007/12/05,Chicago Blackhawks,Vancouver Canucks,A
401,https://www.nhl.com/gamecenter/2007020402,2007/12/05,Dallas Stars,San Jose Sharks,A
402,https://www.nhl.com/gamecenter/2007020403,2007/12/05,Edmonton Oilers,Pittsburgh Penguins,A
403,https://www.nhl.com/gamecenter/2007020404,2007/12/05,Coyotes,Los Angeles Kings,H
404,https://www.nhl.com/gamecenter/2007020405,2007/12/05,Anaheim Ducks,Buffalo Sabres,H
405,https://www.nhl.com/gamecenter/2007020406,2007/12/06,Boston Bruins,Montréal Canadiens,A
406,https://www.nhl.com/gamecenter/2007020407,2007/12/06,New York Rangers,Toronto Maple Leafs,A
407,https://www.nhl.com/gamecenter/2007020408,2007/12/06,Tampa Bay Lightning,Carolina Hurricanes,H
408,https://www.nhl.com/gamecenter/2007020409,2007/12/06,Nashville Predators,Vancouver Canucks,A
409,https://www.nhl.com/gamecenter/2007020410,2007/12/06,Calgary Flames,Pittsburgh Penguins,A
410,https://www.nhl.com/gamecenter/2007020411,2007/12/06,Los Angeles Kings,Buffalo Sabres,H
411,https://www.nhl.com/gamecenter/2007020412,2007/12/07,New Jersey Devils,Washington Capitals,H
412,https://www.nhl.com/gamecenter/2007020413,2007/12/07,Atlanta Thrashers,New York Rangers,H
413,https://www.nhl.com/gamecenter/2007020414,2007/12/07,Florida Panthers,New York Islanders,H
414,https://www.nhl.com/gamecenter/2007020415,2007/12/07,Detroit Red Wings,Minnesota Wild,H
415,https://www.nhl.com/gamecenter/2007020416,2007/12/07,Chicago Blackhawks,Anaheim Ducks,A
416,https://www.nhl.com/gamecenter/2007020417,2007/12/07,Dallas Stars,Ottawa Senators,A
417,https://www.nhl.com/gamecenter/2007020418,2007/12/07,Colorado Avalanche,Philadelphia Flyers,H
418,https://www.nhl.com/gamecenter/2007020419,2007/12/07,Edmonton Oilers,St. Louis Blues,A
419,https://www.nhl.com/gamecenter/2007020420,2007/12/07,Coyotes,San Jose Sharks,A
420,https://www.nhl.com/gamecenter/2007020421,2007/12/08,Toronto Maple Leafs,Boston Bruins,A
421,https://www.nhl.com/gamecenter/2007020422,2007/12/08,Montréal Canadiens,Carolina Hurricanes,A
422,https://www.nhl.com/gamecenter/2007020423,2007/12/08,Washington Capitals,Atlanta Thrashers,H
423,https://www.nhl.com/gamecenter/2007020424,2007/12/08,Columbus Blue Jackets,Minnesota Wild,A
424,https://www.nhl.com/gamecenter/2007020425,2007/12/08,Tampa Bay Lightning,New York Islanders,A
425,https://www.nhl.com/gamecenter/2007020426,2007/12/08,Nashville Predators,Anaheim Ducks,H
426,https://www.nhl.com/gamecenter/2007020427,2007/12/08,Vancouver Canucks,Pittsburgh Penguins,A
427,https://www.nhl.com/gamecenter/2007020428,2007/12/08,Los Angeles Kings,Coyotes,A
428,https://www.nhl.com/gamecenter/2007020429,2007/12/08,San Jose Sharks,Buffalo Sabres,A
429,https://www.nhl.com/gamecenter/2007020430,2007/12/09,New York Rangers,New Jersey Devils,H
430,https://www.nhl.com/gamecenter/2007020431,2007/12/09,Detroit Red Wings,Carolina Hurricanes,H
431,https://www.nhl.com/gamecenter/2007020432,2007/12/09,Chicago Blackhawks,Calgary Flames,A
432,https://www.nhl.com/gamecenter/2007020433,2007/12/09,Colorado Avalanche,St. Louis Blues,H
433,https://www.nhl.com/gamecenter/2007020434,2007/12/10,Buffalo Sabres,Boston Bruins,A
434,https://www.nhl.com/gamecenter/2007020435,2007/12/10,Washington Capitals,New Jersey Devils,H
435,https://www.nhl.com/gamecenter/2007020436,2007/12/10,Columbus Blue Jackets,Anaheim Ducks,A
436,https://www.nhl.com/gamecenter/2007020437,2007/12/10,Toronto Maple Leafs,Tampa Bay Lightning,H
437,https://www.nhl.com/gamecenter/2007020438,2007/12/10,Nashville Predators,Detroit Red Wings,A
438,https://www.nhl.com/gamecenter/2007020439,2007/12/10,Dallas Stars,Edmonton Oilers,H
439,https://www.nhl.com/gamecenter/2007020440,2007/12/10,Los Angeles Kings,Vancouver Canucks,H
440,https://www.nhl.com/gamecenter/2007020441,2007/12/11,Philadelphia Flyers,Pittsburgh Penguins,H
441,https://www.nhl.com/gamecenter/2007020442,2007/12/11,Montréal Canadiens,Tampa Bay Lightning,A
442,https://www.nhl.com/gamecenter/2007020443,2007/12/11,Florida Panthers,Calgary Flames,A
443,https://www.nhl.com/gamecenter/2007020444,2007/12/11,St. Louis Blues,Edmonton Oilers,A
444,https://www.nhl.com/gamecenter/2007020445,2007/12/11,San Jose Sharks,Minnesota Wild,H
445,https://www.nhl.com/gamecenter/2007020446,2007/12/12,Buffalo Sabres,New York Islanders,H
446,https://www.nhl.com/gamecenter/2007020447,2007/12/12,Washington Capitals,New York Rangers,H
447,https://www.nhl.com/gamecenter/2007020448,2007/12/12,Carolina Hurricanes,Ottawa Senators,A
448,https://www.nhl.com/gamecenter/2007020449,2007/12/12,Atlanta Thrashers,Boston Bruins,A
449,https://www.nhl.com/gamecenter/2007020450,2007/12/12,Columbus Blue Jackets,Colorado Avalanche,H
450,https://www.nhl.com/gamecenter/2007020451,2007/12/12,Chicago Blackhawks,Los Angeles Kings,H
451,https://www.nhl.com/gamecenter/2007020452,2007/12/12,Anaheim Ducks,Vancouver Canucks,A
452,https://www.nhl.com/gamecenter/2007020453,2007/12/13,Boston Bruins,New Jersey Devils,A
453,https://www.nhl.com/gamecenter/2007020454,2007/12/13,New York Islanders,Coyotes,H
454,https://www.nhl.com/gamecenter/2007020455,2007/12/13,Philadelphia Flyers,Montréal Canadiens,A
455,https://www.nhl.com/gamecenter/2007020456,2007/12/13,Pittsburgh Penguins,Ottawa Senators,A
456,https://www.nhl.com/gamecenter/2007020457,2007/12/13,Tampa Bay Lightning,Calgary Flames,A
457,https://www.nhl.com/gamecenter/2007020458,2007/12/13,Detroit Red Wings,Edmonton Oilers,A
458,https://www.nhl.com/gamecenter/2007020459,2007/12/13,Nashville Predators,Colorado Avalanche,A
459,https://www.nhl.com/gamecenter/2007020460,2007/12/13,St. Louis Blues,Florida Panthers,A
460,https://www.nhl.com/gamecenter/2007020461,2007/12/13,Dallas Stars,Los Angeles Kings,H
461,https://www.nhl.com/gamecenter/2007020462,2007/12/13,San Jose Sharks,Vancouver Canucks,H
462,https://www.nhl.com/gamecenter/2007020463,2007/12/14,Washington Capitals,Buffalo Sabres,A
463,https://www.nhl.com/gamecenter/2007020464,2007/12/14,Carolina Hurricanes,Calgary Flames,A
464,https://www.nhl.com/gamecenter/2007020465,2007/12/14,Atlanta Thrashers,Toronto Maple Leafs,A
465,https://www.nhl.com/gamecenter/2007020466,2007/12/14,Anaheim Ducks,Minnesota Wild,A
466,https://www.nhl.com/gamecenter/2007020467,2007/12/15,New Jersey Devils,Coyotes,A
467,https://www.nhl.com/gamecenter/2007020468,2007/12/15,Boston Bruins,Columbus Blue Jackets,H
468,https://www.nhl.com/gamecenter/2007020469,2007/12/15,Buffalo Sabres,Chicago Blackhawks,H
469,https://www.nhl.com/gamecenter/2007020470,2007/12/15,Montréal Canadiens,Toronto Maple Leafs,H
470,https://www.nhl.com/gamecenter/2007020471,2007/12/15,Ottawa Senators,Atlanta Thrashers,H
471,https://www.nhl.com/gamecenter/2007020472,2007/12/15,New York Islanders,Pittsburgh Penguins,A
472,https://www.nhl.com/gamecenter/2007020473,2007/12/15,Philadelphia Flyers,Carolina Hurricanes,A
473,https://www.nhl.com/gamecenter/2007020474,2007/12/15,Detroit Red Wings,Florida Panthers,H
474,https://www.nhl.com/gamecenter/2007020475,2007/12/15,Tampa Bay Lightning,Washington Capitals,A
475,https://www.nhl.com/gamecenter/2007020476,2007/12/15,Colorado Avalanche,Nashville Predators,H
476,https://www.nhl.com/gamecenter/2007020477,2007/12/15,Edmonton Oilers,Vancouver Canucks,H
477,https://www.nhl.com/gamecenter/2007020478,2007/12/15,Los Angeles Kings,Minnesota Wild,A
478,https://www.nhl.com/gamecenter/2007020479,2007/12/15,San Jose Sharks,Dallas Stars,A
479,https://www.nhl.com/gamecenter/2007020480,2007/12/16,New Jersey Devils,Philadelphia Flyers,H
480,https://www.nhl.com/gamecenter/2007020481,2007/12/16,New York Rangers,Coyotes,A
